I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
32.3521412191767,-33.661236286441635,-34.87793656989197,-20.4540572733531,42.352348071585766,-30.80877369469499,72.87376351256171,54.98989554402033,116.89416448273914,108.7175674794662,70.37880418337409,26.834292140244543
31.543277965898596,-33.0412552352409,-34.28278124882854,-20.28436932306431,42.530656673011435,-31.760085144153436,74.84819051479644,57.276095688490386,118.0538648990896,110.40712117370185,68.38245638915396,26.1763335881451
30.348380299856217,-32.30761351206638,-33.28130967515972,-19.635854582147658,41.70039239131984,-32.58054752269891,76.74380037068659,58.95684819682356,119.80406645316725,113.45437580058842,66.88692262446784,25.284397527937017
28.88151949474195,-31.460311116910816,-31.969153719242968,-18.774239147723165,39.78115145681022,-33.26950450376626,78.55515820138862,59.705182469433566,122.6422281854284,118.7220975516284,66.84152005565284,24.455329609306318
27.258146000194756,-30.499348049777836,-30.443329950709085,-17.682133711636197,37.089775438797915,-33.826956087354574,80.27682912806267,60.979618749262954,126.0635239755411,125.00233216113793,67.54236953490727,23.677413377340145
25.593710265839036,-29.424724310667443,-28.80085493917977,-16.464025636207225,33.88272732205405,-34.25290227346477,81.90337827186522,62.998858454941,129.791024951277,131.2916256619501,68.82636575643937,23.120135085433958
24.00366274130647,-28.236439899579636,-27.138745254284004,-15.224402283754898,30.413291462131383,-34.54734306209639,83.42937075395821,65.25814120037649,133.42831995235065,137.05899542800034,70.80292620200271,22.93343506808651
22.603453876225103,-26.934494816510778,-25.55401746565076,-14.067751016602415,26.946222164964638,-34.710278453248975,84.84937169549994,67.32532400688615,136.5049343889532,142.0495620055135,73.45297671872504,23.229821012499997
21.50853412023571,-25.518889061468144,-24.14368814289992,-13.098559197072063,23.769535793857358,-34.74170844692344,86.15794621765053,69.17926296954829,138.50758175861847,146.28547514790353,76.66615851924689,23.95137126304371
20.81261890026144,-23.98962263444446,-23.004773855665917,-12.390662661369788,21.213546427381516,-34.64163304311933,87.34965944156465,71.47457862753618,139.29840057354886,149.71367504388581,80.29843415252435,25.42512116286707
20.561235171120643,-22.34669553544336,-22.234291173570455,-11.903665660128354,19.778354465493067,-34.41005224183618,88.41907648840606,73.99619485828407,139.85474609007542,152.1711360522877,84.31599899041612,27.932686742025453
21.48758691096009,-20.590107764464847,-21.861270562360005,-12.387212057336,19.88376248639088,-34.04696604307537,89.36076247932942,76.0647070151881,140.5621339675654,153.50535973770457,88.63438257400412,31.216877659480815
23.453731579111263,-18.71985932150892,-22.080549873173368,-14.006068050099202,21.375512507649546,-33.552374446835074,90.1692825354985,77.14417005478208,141.5425013252916,154.5119938484986,93.45490637952389,34.73717154222777
25.59295110427047,-16.955105043769436,-23.380891611697734,-16.31589600368352,24.017095123485888,-32.9262774531162,90.83920177806795,77.1583144786,142.92486620640193,155.8042678720467,98.70384346869196,37.88057841334739
28.022344249744492,-14.890253821855367,-25.621779200397214,-18.64993433255586,27.87477326760836,-32.1686750619192,91.36508532820153,76.8242389415791,144.42676354788637,156.22138395932507,102.9948238199313,40.13213770773291
30.787945489524645,-12.113474641873836,-28.55579177945401,-20.52596778519819,32.57493255087775,-31.27956727324363,91.7414983070521,76.2344834107571,145.50968785610712,155.69105388186836,106.17157298892562,41.23939919499662
33.914030047671986,-9.20503858025586,-31.863853569740968,-22.477247235714458,37.60163013065903,-30.27444165022098,91.96300583578522,75.37244912387541,146.53043937909024,154.47314601249036,108.19732813011069,41.96657080066416
37.46880841571874,-6.430219716830834,-35.190037095031585,-24.59931523634168,42.40056876354174,-29.193575736710955,92.02417303555376,74.31074716481999,147.53977023261905,152.83494176739805,108.97270909756207,42.693075415742896
41.35296642389585,-3.7952028817908285,-38.178627862696885,-26.739475998771013,46.486680398400495,-27.946182030951604,91.91956502752146,73.1219886174822,148.5083050637313,151.05122362791099,108.53820286331211,43.588914185314025
45.365007801428874,-1.2212444881388365,-40.513450502896376,-28.70608591072778,49.555319309818515,-26.38647295163446,91.6437469328448,71.87878456574435,149.9435844149375,149.34797845199864,107.1031424641942,45.12123115106988
49.35675741807063,1.4191263227130548,-41.959456366292216,-30.430412110710677,51.57153415688117,-24.3494953299828,91.1912838726821,70.65374609349783,151.73323145376162,147.9418369949126,105.04441056690939,47.49745544820598
53.5047881759001,3.6031592234630807,-42.47539649187274,-32.41012719136597,52.531434679647646,-22.349796109798717,90.55674096819348,69.51948428463038,153.28630695037828,147.06518333822714,102.65566085660612,49.60241620865372
56.907976391523334,5.017433050281397,-42.36739550897073,-34.24361857164149,52.51313529469735,-20.720780842002114,89.73468334054269,68.54861022302612,154.2919594374889,147.04414319772877,100.1932535156202,50.614820542297366
58.73357452427808,6.407566995701927,-41.34777943170229,-35.27105111220317,51.73938521000764,-18.776776272908137,88.71967611087894,67.81373499258007,155.35699621229105,148.08780647790354,97.91354872629017,50.125417638239924
59.355750462291326,8.440765466357334,-39.38606865536349,-35.07770522820374,50.456885658368265,-16.4968659859087,87.50628440036598,67.38466075947326,156.26925082494927,150.25324278358858,96.0736073145008,48.09966517158864
58.88086819132877,11.143888980826887,-36.773265832720426,-33.85335377373485,48.83822199178485,-13.9930653118181,86.0890733301676,67.12994792516656,156.6264398395997,153.46971304923045,95.02869338134315,44.90476446352204
57.595213782293285,13.722333659554351,-33.85234012662295,-32.5255941280202,47.055748192682586,-11.439025554492218,84.46260802143479,67.61190044029172,157.84939796219442,157.58704792739263,95.09582030646106,42.365998266735915
55.90966828664932,16.034875098723205,-30.988071186067828,-31.277145589245265,45.281818243493035,-9.003579236476526,82.62145359533133,69.12840120679721,160.34247737353508,162.54596720669633,96.40915206028694,41.32553417611689
54.12756561808965,18.034909342539322,-28.52527482354526,-31.018723745292846,43.6859236392429,-6.72503480759633,80.56017517301188,71.4836211520942,163.59954503571498,167.97636904438878,99.07948942282292,41.844274095675246
52.59012699542291,19.633071752368778,-26.786680185296063,-31.989818296196972,42.47501114433544,-4.669226013162188,78.27333787564203,74.28547265351699,166.80324993355498,173.2717288458025,103.145266323756,43.56499039658593
51.657783460954306,20.632150889701734,-26.113763592091345,-33.79729465578566,41.902295702260744,-3.0432770249653913,75.7555068243746,77.05922521785578,169.1304219306494,177.79477651520028,107.84177582060511,45.82729871161882
51.61291099035043,20.460380782438733,-26.744727469389545,-35.78837859659325,42.171751721391956,-2.46932587437459,73.00124714037156,79.34759109378865,170.09910001983917,181.0655157538049,112.08288404387531,47.417978574159406
52.58099336952728,19.307233598416133,-28.451068700529504,-37.5122536649651,43.337560561998544,-2.8524537256507756,70.00512394479301,80.79728081726898,170.27616663250228,182.89176449677143,115.20977045482505,48.33759855439985
54.282496673176865,18.094182580078268,-30.39519548078897,-39.51133957791717,45.17665832492003,-3.4120177697418512,66.76170235879908,81.16158140515108,170.77700523716885,183.1789360486364,117.74715471971103,48.911214959364315
56.195271478434734,16.865264996451515,-32.61285960019086,-41.825886851958785,47.28901621278601,-4.260170270857998,63.26554750354262,80.66049956020834,171.45644833174265,182.42176896189994,119.90091100084555,49.44447205330471
57.65871124743353,15.647859784998218,-34.884895947883706,-43.9935101192259,49.227507241996136,-5.327080094802113,59.50089493520136,80.18916238502243,172.55186315565516,181.84440349053511,121.7872238078462,50.400234919420654
58.89407427594051,15.101393436008948,-36.98636269884082,-45.47749504802414,50.595938207588006,-6.526310496014048,55.45088735907666,80.6383222424829,175.18408206817003,181.88788998517248,123.44426599092913,52.7763248865258
60.32046003502546,15.816191296509714,-38.728431442366855,-46.2043722018534,51.01915204800025,-7.771424728936836,51.12569351784077,82.1546343125101,179.01450765608206,182.73822009053674,124.86115906830582,56.665721479765125
61.92039632362503,17.2757552391231,-39.981343629851835,-47.621352661792116,51.272354444338816,-8.975986048008963,46.54171895052423,84.40539880635151,182.942417262233,184.1272890687269,126.12453560329959,61.39249210594835
63.676002703854465,19.174242122366195,-40.72944309913146,-49.7651951756834,51.84511425553319,-10.053557707671644,41.67596256125398,86.94725143774667,186.27698416678504,185.85080341721277,127.14456247301496,66.09752804716118
65.56452197383624,21.40509545786881,-41.08898501524709,-52.09618020683138,53.002258829280436,-10.917702962367002,36.61657849706171,89.25723332839516,188.66449076591925,187.57389785848864,127.23799141074323,69.9494824146459
67.49337626888155,23.898284640448765,-41.167192534019705,-54.119795613443785,54.83103661333007,-11.489847862724673,31.545692109204538,90.83969244906075,190.1438315634241,188.94296413881784,126.0519960446727,72.4260765610743
69.22883996953533,26.49749060713475,-41.23681338262759,-55.80588119737968,57.30740834203607,-11.880996241505272,26.696456134639448,91.34164213034273,191.32465491066796,189.91179694149105,124.28046156284381,73.5770484482141
70.28777067946794,28.962107716226456,-40.66765252971345,-57.70004896451974,59.38317396664843,-11.477582063902446,22.312522565594918,90.67657664306716,192.14381589381082,190.73978914630425,123.35008874316736,73.51785201112443
70.27545572565214,31.07234082650939,-39.10351656936291,-59.39824598378436,60.233094658230584,-10.072802631349077,18.609930207248908,89.33481892903183,192.67548108156006,192.1639692026274,123.67832070579061,72.44249853817792
69.05363228633723,32.70152357954612,-36.605586973450045,-60.242152740052006,59.46091263979906,-7.811578922002354,15.741407923545921,87.99974782263052,194.2336173959884,194.95399313923463,125.40512565733297,70.74042173643147
67.79470019265864,34.32224445143038,-33.88126098273824,-59.82931718262989,57.52686214060759,-4.9691577761313965,13.789204415927088,87.02772644039032,196.70566817292092,198.75938525307538,128.47160973636255,68.82978329776415
67.83041571057765,35.94139583452852,-31.93564420641451,-58.36847588385899,55.49665719385848,-1.9120648334992438,12.762163644163593,87.11993005172008,198.84616950329837,203.4987208120392,132.63831896284591,66.85488882790287
68.65618891114718,36.838761755501764,-31.075397158783744,-56.84898218402941,54.42724475349951,0.9828881025814553,12.561350904317806,88.30344012733076,200.9192189153,208.81691528853662,137.5701113650257,65.75201677018595
69.87005223722372,37.03600650404951,-31.313706831046147,-55.59922936442035,54.30332275904766,3.4094794462398568,12.998837196208115,90.40750410155852,203.38554513627787,213.99849613055449,143.06018549207874,65.99953744912
72.05386212803205,36.733357938681365,-32.466601440162776,-55.32334527342482,54.94595217948881,4.390147507881011,13.954408281930228,93.11520102302711,205.91346563401203,218.162197272929,148.67260586111934,67.07760971142216
75.11934736250987,36.13356520520574,-34.23401094634937,-56.21731630396425,56.34540907945484,3.700999392910944,15.318996262560177,96.01943209178535,208.4889430937419,221.07928225292017,153.86997862773478,68.7495874197839
78.4169016824635,35.37112524203803,-36.23945206352073,-58.226949387166314,58.305969345599806,1.4655185256551704,16.983533239173994,98.6832360828721,210.94245395355756,222.99285630937175,158.28482975868974,70.89555193242359
81.14479783675415,34.54121200878035,-37.324004099218655,-61.13803911725972,59.94731143258559,-1.4063196861061442,18.83895131285135,100.70442965636721,212.69609587762716,224.28533004403107,161.5673629077255,73.41415189189638
82.83517431372093,33.75293127217628,-37.09660498315134,-64.67388323637351,60.95778905273073,-4.525673008753984,20.776182584668277,101.78457255386456,214.0854889058628,225.38034120823886,163.4304126088382,76.17767629868786
84.16510210653723,32.99872989764299,-36.5962559025138,-68.37353620177146,61.986392078710196,-7.556753505673441,22.68615915569535,101.80225768140554,216.14455422786887,226.43193857331607,163.75148599644126,78.397024358811
85.82655577847618,32.388582481624326,-36.66766100480345,-71.67629413333816,63.86528531991098,-10.118266338813555,24.459813127017696,101.17970674807839,218.53281001170035,227.44981101083613,162.99799571921267,79.83387527251352
88.14051009658215,32.86444219298755,-37.825011774017185,-74.08221612842408,66.97400891224879,-11.893130334854504,25.98807659970771,100.37194337060464,221.055503854579,228.04210214623345,162.40381503172193,81.27979022799263
90.17482773529991,34.11420907918546,-39.79471678614573,-75.28599269023562,70.6773464556627,-12.679143397132975,27.17670723577612,99.31334145240362,224.6787672383125,229.13607673340266,162.4190935929273,83.51053157646766
91.7866803791785,35.52228685981936,-42.23628607736646,-75.23080025221498,74.35760844705419,-12.686302666993925,28.09072470872161,98.10860603779838,229.73445997263843,231.4464786558583,163.24483665896787,86.267994454568
93.51362826683726,37.594846728381526,-44.697848999096095,-75.27480221131464,77.52465055030189,-12.040687919959964,28.043866952673852,96.86244217111198,234.85933525719338,234.06194662838334,164.62006671233303,88.7005147873574
94.87711588207458,40.407208481085036,-46.69165880443143,-75.84387430283277,79.94566978914918,-10.421706836961675,26.814028790031443,95.67955489667474,239.5905266178288,236.9140208588924,166.34002495158438,90.6460242564608
95.23626897092981,43.63800180884391,-47.69571387511496,-77.02660253197973,81.38771419072418,-7.941293771638357,24.632726931162324,94.66464925880791,243.5022039313444,240.03968107680157,168.06865245530207,92.02378875847171
94.25208645470411,46.817384317726464,-47.341039614393594,-78.73505566726635,81.73022499473518,-4.871015573152363,21.942371404687947,93.91651185351111,246.36255839036858,243.4507369826697,169.44656175044565,92.79642235445044
92.26323037280235,49.446434806677644,-45.734949927393245,-80.75784446716898,81.05242612788606,-1.5620000794297084,19.277961606832832,93.34365459092623,248.47723710814535,246.97729013993376,170.41755328442923,92.77869447626017
90.39861221649699,51.10386717008623,-43.788510158898134,-82.67098636986702,79.94591310879605,1.6027672114528286,17.160873889279173,93.57478861144227,250.2857622121719,250.13198114914485,171.2386680780346,92.30815512408935
89.224586259028,51.834952703557065,-41.565114567636556,-84.01585614053784,78.57867064761376,4.252899442323724,16.004740685561046,94.85139291148698,252.18483219863265,252.42228088495904,172.63655580419618,92.35382640604303
89.14965450917771,52.12859800095066,-39.29222639703585,-84.36976748489542,77.11771455990129,6.071817670436758,16.033421176001866,97.01739739149161,254.572724068943,255.06828186734856,175.40728845120702,93.43499411136327
90.37962303638233,51.73312684511984,-37.25729423245866,-83.93905821087174,75.75269956587454,6.8347131134419215,17.210660697684943,99.76817033919178,257.85600775597595,259.3676108163454,179.2080716987366,94.79136417337395
92.91528259761071,51.49329835975004,-35.43595100402854,-83.71303805758726,74.47903011905237,6.478349655807506,18.998071652629733,102.7126031484604,262.8313623753329,264.6550713289507,184.1256170743918,96.18108990198016
96.66659737211376,51.96069767199333,-34.653619152168176,-84.14042691886971,74.07130327422601,5.604885367821225,20.047101313966778,105.43265474165673,267.83526006610373,270.18990515170117,189.14909627943234,97.76041867284675
101.71309893987927,52.88099812030305,-35.339598083450255,-85.0694777877925,74.92552874217654,4.3619733751152125,19.846724420058308,107.54035569548432,272.3317143501954,275.9674347419241,193.6283239403383,99.56416611890427
106.88448898465685,54.870070497292545,-36.798420363822515,-86.91042987087258,76.46189763766233,2.8483914681469287,18.220873143534845,108.73227207033597,276.3209641648773,281.1562245497571,197.7543129634496,101.62546094931531
111.54245909743986,57.887230331254614,-38.65788241021801,-89.58805282675712,78.41471359432853,1.2034371286008536,15.135816543050169,108.8414289431621,279.82702984917523,285.31574521750736,201.45243827732793,104.07054771536878
115.34709095097787,61.1326146655756,-40.80946928092999,-92.81444164308414,80.70315433869564,-0.43359216184035176,10.878277459181845,107.90165416600394,283.10139495438307,288.11925975939175,204.78970347947325,106.95882698713422
118.22585230611912,63.648437711677616,-43.22038066310233,-96.24142635491626,83.27536769017206,-1.9233989214903886,5.961858286042116,106.68981964624072,286.4675226135769,289.6085777923845,207.8561807611859,110.82391013064625
120.32932131103007,65.28716577161867,-45.79736550476446,-99.63915982522303,85.9130784960962,-3.1266856686670508,1.0052316541077744,105.44765666473177,290.5564283774147,290.521466255208,210.81277730951842,115.52463526664087
122.32334186242952,66.3570670990648,-48.65035602381795,-102.3047990312316,88.34398198316285,-4.166293558603684,-3.4006417852051527,104.24504088505819,294.4412054320401,292.45737472324436,213.69346019844306,119.65445605800323
124.58329207956012,67.62737992136863,-51.07046604050811,-104.45159619858532,90.362616666328,-4.866083438589158,-6.83626847323103,103.32695722996687,298.25279537398455,294.8696398168977,216.4227078746917,122.42346747889769
127.27908681181725,69.94240028569948,-52.412010809932326,-107.08965129699754,91.88636556134134,-3.484389406671653,-9.207331783589325,103.45563137797399,302.37209589696795,297.7655483617109,218.94252145394148,124.62982985291546
130.50516377142776,72.81667975720666,-52.99081429085345,-109.52081181642097,93.50682353009324,-0.3676821212611685,-10.537575255280899,104.77633882960981,305.9778132111369,301.57930377008506,220.19200135438678,126.79456448047222
134.16252639387312,75.89560973654443,-52.43830830609295,-111.73845930894913,95.06225714196353,3.7338880278693978,-10.858753566899395,107.03429680562476,309.2430889455154,305.5916843304749,219.627645105008,128.9680590289563
137.1188275896402,79.32675333719999,-50.072397609783366,-114.12046942281358,95.91178605128425,8.003739078518265,-10.336344483104767,109.74096666626247,312.63461444882523,309.3606664585868,219.4851676847511,131.10579804466852
139.15319233234914,82.60892271294142,-46.22912698183063,-116.33562006298416,96.19469536071665,11.995293278004283,-9.220039291976718,112.32088376518914,316.50811007278025,313.00037967068147,220.65984902927812,133.07936217122688
140.07952610477878,85.1240038930755,-41.53231360719292,-118.11438768266089,96.00432022540281,15.46822380974345,-7.673724558448157,114.24312930177803,320.79797515028076,316.4694752032392,223.0711741557252,134.55170611799485
139.8396060242485,86.66673131475181,-36.74202607049665,-119.23969311732071,95.32299261365006,18.277567827179155,-5.854457849007304,115.12513496959582,325.2308352160271,319.81861916189155,226.28802994693342,135.26349091106204
138.61730307371727,87.85718477159571,-32.643138824465495,-119.52176986826453,94.0042433989529,20.29555659163634,-3.9192967301460158,114.37377771571664,329.2743565554938,323.3264337950541,229.78597037782856,134.68366836942369
137.14166860687146,88.69200868163898,-29.940164177663974,-118.40208860664461,91.82078474598075,21.402072352452706,-2.0252987683488755,113.65600193348837,332.92566357855867,327.2369931453359,234.56658522660018,134.08937470996398
135.70039985446783,89.20845056482722,-28.442834699280866,-116.19851953860416,88.85363591455098,22.238030467562567,-0.32952153010955954,114.18032505146584,336.97856488400794,331.7483177460408,240.68604009183764,134.70399848407715
134.57464270708442,90.71733166950071,-27.767088652946768,-115.84866660142143,86.90623192060684,24.163519972709764,1.126368177247059,116.4599540495019,341.53770104793693,337.0589780634291,246.49357561154466,136.48948456469316
134.4981042462132,93.18256908009971,-28.140480574189496,-117.28953676968922,86.81649016775555,26.162335139670176,2.004209885839373,119.95271962020706,346.601889610889,342.3873825851497,251.16906887359892,139.2322919937119
136.4139180711536,95.35314084472884,-30.53798782983904,-119.73657153003842,88.92316331815346,27.699229458024092,1.4920120458882593,123.86092264357103,351.7278460052057,347.38977860448813,254.35419725890733,142.48421358124415
140.5509505033151,97.38718737312774,-34.49352850853029,-123.18243846501446,92.85564791819343,28.452650883171373,0.19737877088118694,127.3378038450046,357.612848329567,352.47446414521073,258.3465714307831,147.06701885546863
146.48345073797827,99.86009318888136,-39.47133149806359,-127.43603742263349,97.86616585432876,28.520155117736977,-1.4258919286694436,129.87604937332435,364.7136943745736,358.01862578294276,263.72457347195996,153.08892029875142
153.04332421357685,102.25445330324328,-44.87854281027285,-132.2312163240622,102.96718759597297,28.09081797535282,-3.7168069706058304,131.7728147927901,372.3716918673708,362.86606704271617,269.9140913340052,159.0997262039832
159.4415343619603,104.5110120885638,-50.114237005560426,-137.28392192359752,107.40285502396637,27.377261772860948,-6.591308043818572,132.97443015736826,379.7000724241425,367.02203221937816,276.1792694870328,164.29972012752842
164.96399934949477,106.93492348951804,-54.61182628489951,-142.00564770951223,110.53208379524494,26.55527789813459,-9.828378444872214,133.46561987856512,386.01635533355875,370.6840638833528,281.790067266973,168.42943951291272
169.05740411467923,109.52497697825493,-57.874867249243835,-145.7763193612427,111.92519040907155,25.734328843685034,-13.175131695024902,134.82259693944252,391.97581275902667,374.0497046050623,287.22471150526235,173.0088788672674
171.6398466145747,112.63276522287379,-59.5062653263758,-148.63378667653524,111.92249061177881,24.823039300987148,-16.44951790135201,136.87643174381265,397.314761716907,377.3164969549307,292.0256072196935,177.76777121020677
173.14980570225816,116.21204809104165,-59.23087686518738,-152.6023381037021,112.77314031014976,24.686488680955335,-19.418054060122813,138.8702296140782,401.8447490199669,380.6811845791435,295.2044310457477,180.69621194117371
174.6230534368333,119.48907173355656,-57.85536265070186,-156.82453105935838,114.84189772418176,25.6619692997715,-22.158239661737753,140.21568877760365,405.56550033439817,384.34098037837794,297.14205040483375,182.164429030051
177.25286134839735,122.74168547457884,-56.472786861537315,-160.37131654508175,117.98112855408726,27.41194930882557,-24.741584277595393,140.3980268515661,408.13639038837937,388.4995504825165,298.3666373169308,182.85200550722902
181.3257955424342,126.32683300429744,-54.70922460135807,-163.10188473051494,121.45092592366927,29.335741022109687,-26.105187268149166,139.82336153344477,411.0827512790893,393.356557826869,300.1374131543125,184.42806448859574
186.08399353378263,129.50509985620192,-52.70830921162451,-164.89559860036024,124.49488271471455,30.928662682986214,-26.077775271172868,139.55854673026806,415.5958157809782,398.90291313574016,303.1114566182423,187.10586201254
190.27911046108784,132.06031323911338,-50.61367403379154,-166.5438746664895,126.6059321496814,32.776584789839035,-26.11265810613986,140.40301749401806,421.55853627892793,403.9856621062936,307.38139385230716,190.19451758700598
193.61471214717858,134.55193079474884,-48.5689524093159,-168.5028707188385,127.82040795613739,34.91165584280043,-26.69816301220999,142.0993872161216,428.4717170275053,408.99091869932636,312.63409085042895,194.21293921968845
195.84102562374028,137.08613789574883,-46.71777767965614,-170.50640049300273,128.3375411457664,37.082343408568704,-27.87857302230259,144.15913359603474,435.5315448322235,413.9947569579235,318.1014581403588,198.9047527863877
196.94005940569332,139.3818081814643,-45.203783186267174,-172.22570930295296,128.48773263256408,39.02986393984247,-29.493323805019827,146.04230659680798,442.0235123380244,418.9971646318536,323.24945939074496,203.49844351789943
196.9678655128555,141.27065358062646,-44.17060227060574,-173.88999068909743,128.86588537655552,40.617907177962024,-31.28248145446014,147.22577271899172,447.61974958090104,423.9968986768599,328.2490601891586,207.2601624070935
197.36564759857902,142.4448588257601,-43.772631511816144,-176.37186001573264,129.57885431457453,42.4833578315247,-32.80552369912766,148.17536682243008,452.1122399399883,428.8852752946823,333.1527998343772,209.36219255067226
199.24129858763263,143.5980530178167,-44.24433385318298,-179.7835287963535,130.17901144077678,44.34040509847546,-33.77433084512995,149.20441747126642,455.440365792585,433.3673419510542,337.65553237051336,210.5712627197895
202.52592788130642,145.8774270798258,-45.723638424900855,-183.60262121403957,132.02066193297742,45.55470344324294,-34.86867952290595,149.6893701934623,458.6926944329298,438.5978600843191,342.8060534355636,212.4268234357719
207.4582802203622,148.63762807007333,-48.22513708030783,-187.40337707375875,135.0438464878489,45.697783679580425,-35.82173712745862,150.43495156191784,462.6654154732587,444.5023566573436,348.6694751701543,215.2320399975706
214.2107455883979,150.94646675140575,-51.65918591508671,-191.2991158537443,138.97535658834204,44.88048853329428,-36.17478879461123,152.4405853063563,467.88034692390283,450.8817273280765,354.5670990270355,219.18362596059296
221.8003499007209,153.89776208808325,-55.86473927813313,-195.84787239288926,143.59211024470824,44.02947395818592,-37.1740439679088,155.40589694188566,473.9537657746805,457.5398104322976,361.05849332527123,224.479396768264
229.38903689395556,157.56081519395048,-60.70818706530372,-200.93325450310113,148.83144802107017,43.2017891119317,-39.16313937022642,158.78796197990596,480.1451102708197,464.2790633995792,368.45167876280175,231.13845092662086
237.61225949286927,161.39540499398936,-65.94277924711969,-206.23196898754577,154.74266955140774,42.44784994431484,-42.106542390638424,161.92004112191535,487.1463475368528,471.0099817466962,376.45442751373594,238.36261040861882
246.17035000670148,165.1000603314842,-71.22354803413327,-211.58694531724723,161.39447169329742,41.92466558668639,-45.96356086308879,164.22209092731464,494.5031983044664,477.6950254446929,384.64679988785156,245.33690484973886
253.92141812410773,168.71058448732038,-76.19300682617722,-216.72029118153296,167.96402043691796,41.86119002690066,-50.18286352751602,165.43516920750153,501.65264467476845,483.56193612874085,392.30465592813107,251.29313466445683
260.60854759215,172.27202125755866,-80.56653624259889,-221.2809083209895,172.66226854291108,42.472916451704805,-54.05215808863613,166.05905134397653,508.28064102376266,487.6695935179323,398.59984772071857,255.7514336784052
265.9061365866619,175.73643591409382,-84.19025016046908,-225.24063028846103,175.09982683288217,43.9019980750104,-57.18388319083715,165.91753580922705,514.5131146796884,490.37732787939785,402.94904235419017,258.67690633448046
269.40909464746437,179.2589403789225,-86.89713053893502,-228.79291407448454,177.43339704630853,45.532551098579006,-59.69386990563726,164.41370827836363,521.1127447867602,493.4844037176299,407.3799249559506,262.25674591905
271.98857546700674,182.57194280839576,-88.57809360833926,-232.13692148183236,179.62540063461984,47.06766739886643,-60.98956841148538,162.3585086106159,527.4643686054023,497.1336306615867,411.88736716009953,266.38502810303635
274.4789655654931,186.59535551553745,-89.22504932298398,-235.47034246962176,181.4598669104862,49.23813294269439,-61.678790544725416,160.7384565062148,533.3249683373924,501.7338006696182,415.6322652300969,271.01676545802275
276.6360045341753,191.3055503400592,-88.95625829796882,-238.99063176538584,182.64068209241123,51.65305295726921,-62.17234514592565,159.9889704760153,538.4785397034248,507.6397346822205,420.2695973494492,276.1516729636228
278.9228455673383,196.03150720622943,-88.01954524692883,-242.89330933812198,183.25650718816723,53.594476520228,-62.349111250015994,160.44676522526424,542.4556913346114,515.4493209877119,426.5367458387391,281.7892216670343
282.81842459103973,200.97617339775752,-86.60009113528213,-247.3803996062088,184.29899293739436,55.62760567345231,-63.20073959662841,162.26987507569538,547.3141860122778,524.9680874707574,433.953310708358,287.9734366023149
288.01337685441104,206.20323903777717,-84.85495352952239,-252.48221848464345,186.28909404976093,58.115852707804606,-65.3351574873268,165.57261061624013,553.2966187719558,535.3909560780739,442.0090204242806,294.699053524781
293.5473084369769,211.36869503128946,-82.94118999613602,-257.7543801547117,188.56730542961668,60.90029630518711,-68.34356929310525,170.00651184098933,559.8470886568011,545.0621033648758,449.9140361773607,301.06703687767913
298.73453407822126,216.11698048475773,-81.01585810160759,-262.85234808909445,190.44898075829042,63.55603917730332,-71.51084998169972,174.88277222444776,566.0709101080247,552.705586505228,456.98636239512234,306.06723444099225
303.74301440878844,220.31011895910888,-79.23601541243079,-267.8599331962205,192.138405140342,65.56393332763855,-74.39734265380503,179.3881523385462,571.3190821481348,558.4729506423064,463.0079247361173,309.1308398571009
308.6483487978894,224.19718577065032,-77.7166531892035,-272.8654434797445,194.68605202171784,67.01500129742453,-76.98956851693583,182.78816884616208,576.5496666439667,562.8514463637348,468.8324595417889,312.4642285066084
313.1232714046964,228.70223766625713,-76.52753471675715,-277.8688789396674,198.10406025328484,68.62182860638313,-79.79030861003957,184.61755887112486,582.0251907578113,566.2338581727745,473.8199328307055,316.5223796536234
318.3247257278672,233.90905960732925,-76.42971430642683,-282.86956672061933,201.89577924084733,70.8718037046483,-83.45667352576493,184.7897956790257,587.5452246140048,569.3620655692739,478.66245939143664,320.6907255240212
324.2066784385388,238.3211386017956,-77.49771685343876,-287.8663489632472,205.67967089869853,72.67992659466427,-87.32448979320543,183.9910953449562,592.9150285660271,572.8191138547309,484.2431517078876,325.38961264869477
330.5734076713743,241.40641122033958,-79.54430272757054,-292.3724899272456,209.56669793157016,73.45022577156442,-91.46132813691656,183.32605935922948,597.9879982332695,576.375267588599,490.61029218076146,331.4141550948143
337.2296316772663,244.75132104181648,-82.23849462881662,-297.36960906064814,214.13011529551568,74.71319872396543,-96.47155662628938,183.35214610849835,603.8042765205137,579.7490890477484,497.2680947070603,338.5675208409575
343.9734337903392,249.14103450794573,-85.1625464648987,-303.50704698652953,219.44085825354523,76.90435153867793,-101.64051567314527,184.43420097192393,610.3393555021303,582.7935288741937,504.012244265904,346.5510367143943
350.64538704139704,253.83953413707968,-87.86955365960057,-309.80862652428914,225.02765070830173,79.0659305081208,-105.91379468473679,186.36527656588441,616.7350594103773,586.5289815756041,510.69720405963744,354.5587023097323
357.1428789027523,258.5141112007368,-89.94170489190219,-315.82329619114626,230.2617978064127,80.71674210215133,-108.91737379610277,188.66184992833405,622.3968590569966,590.9955325007504,517.2347758032902,361.81025903882346
363.13569351372644,263.03507121353505,-91.04917526590907,-321.1844065358464,234.71583673381429,81.9181761146483,-110.877580143062,190.73541718646266,627.0739028280022,595.916622509013,523.2073978833614,367.941845607741
